period,treatement,treatdate,individual,npts,iP1,tP1,vP1,sS1,iS1,tS1,vS1,vP2,iP2,tP2,sS2,iS2,tS2,vS2,vT1,tT1,iT1,vT2,tT2,iT2,iZC1,tZC1,vZC1,sZC1,aP0,vP0,iP0,tP0,decay_a,decay_tau,decay_b,iZC2,tZC2,vZC2,sZC2,aP1,aP2,Fmax,Pmax,Flow,Plow,Fhigh,Phigh,Bndwidth
EXPT,CON,24-Jun,63.2,2048.000000,1024.000000,0.000000,0.421563,277.644639,1018.000000,-0.024012,0.324122,-0.577714,1042.000000,0.072035,-1271.639972,1032.000000,0.032016,0.043638,-0.005284,-0.556272,885.000000,-0.000733,0.232113,1082.000000,935.000000,-0.356174,-0.000036,7.123564,-2.438149,-0.018331,97.000000,-0.468229,-0.785901,28.377707,0.015388,1032.000000,0.032016,0.043638,-1271.639972,0.000038,-0.000039,3417.968750,0.000000,1220.703125,-3.087534,5981.445312,-3.099922,4760.742188
EXPT,CON,25-Jun,63.2,2048.000000,1024.000000,0.000000,0.405427,254.816681,1018.000000,-0.024012,0.314838,-0.594247,1042.000000,0.072035,-1242.453246,1033.000000,0.036018,-0.032524,-0.005005,-0.548268,887.000000,-0.000806,0.228111,1081.000000,936.000000,-0.352172,-0.000310,7.154081,-2.267114,-0.017370,98.000000,-0.460225,-0.806196,28.870266,0.017138,1033.000000,0.036018,-0.032524,-1242.453246,0.000037,-0.000039,3417.968750,0.000000,1220.703125,-3.294669,6103.515625,-3.179518,4882.812500
EXPT,CON,26-Jun,63.2,2048.000000,1024.000000,0.000000,0.415016,267.519543,1018.000000,-0.024012,0.316929,-0.584791,1042.000000,0.072035,-1293.536303,1032.000000,0.032016,0.027348,-0.005167,-0.552270,886.000000,-0.001106,0.232113,1082.000000,936.000000,-0.352172,-0.000104,6.650582,-2.333031,-0.017696,98.000000,-0.460225,-0.747345,30.457059,0.009728,1032.000000,0.032016,0.027348,-1293.536303,0.000037,-0.000038,3417.968750,0.000000,1220.703125,-3.295759,6103.515625,-3.098174,4882.812500
EXPT,CON,27-Jun,63.2,2048.000000,1024.000000,0.000000,0.412843,239.233749,1018.000000,-0.024012,0.325964,-0.586988,1043.000000,0.076037,-1222.339936,1033.000000,0.036018,-0.035131,-0.005132,-0.584285,878.000000,-0.001651,0.248121,1086.000000,930.000000,-0.376184,-0.000546,7.172604,-2.568275,-0.018660,98.000000,-0.484236,-0.778021,29.953428,0.006202,1033.000000,0.036018,-0.035131,-1222.339936,0.000040,-0.000041,3173.828125,0.000000,1098.632812,-3.547631,5737.304688,-3.138620,4638.671875
EXPT,CON,28-Jun,63.2,2048.000000,1024.000000,0.000000,0.416824,233.269290,1018.000000,-0.024012,0.333028,-0.582356,1043.000000,0.076037,-1192.392249,1033.000000,0.036018,0.000787,-0.005040,-0.600293,874.000000,-0.001659,0.256125,1088.000000,928.000000,-0.384188,-0.000084,6.303834,-2.600192,-0.018375,96.000000,-0.500244,-0.780011,27.645590,0.008543,1033.000000,0.036018,0.000787,-1192.392249,0.000041,-0.000041,3173.828125,0.000000,1098.632812,-3.323040,5615.234375,-3.171861,4516.601562
EXPT,CON,29-Jun,63.2,2048.000000,1024.000000,0.000000,0.422434,251.965116,1018.000000,-0.024012,0.333307,-0.577106,1044.000000,0.080039,-1182.944146,1033.000000,0.036018,0.023955,-0.005236,-0.588287,877.000000,-0.001439,0.260127,1089.000000,929.000000,-0.380186,-0.000486,7.072253,-2.492171,-0.017759,98.000000,-0.488238,-0.749203,27.810964,0.007432,1033.000000,0.036018,0.023955,-1182.944146,0.000041,-0.000042,3173.828125,0.000000,1098.632812,-3.362259,5615.234375,-3.176630,4516.601562
EXPT,CON,30-Jun,63.2,2048.000000,1024.000000,0.000000,0.422222,264.007102,1018.000000,-0.024012,0.330557,-0.577596,1043.000000,0.076037,-1215.827130,1033.000000,0.036018,-0.007035,-0.005106,-0.572279,881.000000,-0.001475,0.248121,1086.000000,933.000000,-0.364178,-0.000072,7.233742,-2.415678,-0.017861,97.000000,-0.476233,-0.765886,28.421134,0.008879,1033.000000,0.036018,-0.007035,-1215.827130,0.000039,-0.000040,3295.898438,0.000000,1098.632812,-3.704327,5737.304688,-3.018135,4638.671875
EXPT,CON,1-Jul,63.2,2048.000000,1024.000000,0.000000,0.419780,253.670068,1018.000000,-0.024012,0.331199,-0.579176,1043.000000,0.076037,-1193.589031,1033.000000,0.036018,0.018959,-0.005157,-0.568277,882.000000,-0.001272,0.252123,1087.000000,933.000000,-0.364178,-0.000058,6.368674,-2.377255,-0.017499,96.000000,-0.480234,-0.776274,27.084927,0.011138,1033.000000,0.036018,0.018959,-1193.589031,0.000040,-0.000041,3295.898438,0.000000,1098.632812,-3.684099,5737.304688,-3.158365,4638.671875
EXPT,CON,2-Jul,63.2,2048.000000,1024.000000,0.000000,0.421921,264.351048,1018.000000,-0.024012,0.327459,-0.577721,1043.000000,0.076037,-1210.400118,1033.000000,0.036018,0.020934,-0.005259,-0.560274,884.000000,-0.001458,0.248121,1086.000000,934.000000,-0.360176,-0.000236,6.542895,-2.337324,-0.017328,97.000000,-0.472231,-0.771280,27.406415,0.011910,1033.000000,0.036018,0.020934,-1210.400118,0.000039,-0.000040,3295.898438,0.000000,1098.632812,-3.816999,5859.375000,-3.215267,4760.742188
ACC,CON,3-May,64.1,2048.000000,1024.000000,0.000000,0.415404,365.777738,1019.000000,-0.020010,0.309857,-0.584455,1039.000000,0.060029,-1517.246317,1031.000000,0.028014,0.003345,-0.005286,-0.404197,923.000000,-0.001081,0.184090,1070.000000,961.000000,-0.252123,-0.000680,12.123140,-2.146068,-0.021235,108.000000,-0.320156,-0.766201,38.220967,0.015937,1031.000000,0.028014,0.003345,-1517.246317,0.000029,-0.000030,4638.671875,0.000000,1586.914062,-3.107796,8056.640625,-3.171216,6469.726562
ACC,CON,4-May,64.1,2048.000000,1024.000000,0.000000,0.428060,391.737763,1018.000000,-0.024012,0.285080,-0.571663,1039.000000,0.060029,-1502.663635,1031.000000,0.028014,0.031308,-0.005477,-0.400195,924.000000,-0.000443,0.184090,1070.000000,962.000000,-0.248121,-0.000584,11.302749,-2.185190,-0.021718,107.000000,-0.320156,-0.758382,35.708760,0.021344,1031.000000,0.028014,0.031308,-1502.663635,0.000029,-0.000030,4638.671875,0.000000,1586.914062,-3.233377,7934.570312,-3.160187,6347.656250
ACC,CON,5-May,64.1,2048.000000,1024.000000,0.000000,0.425913,385.655364,1018.000000,-0.024012,0.289647,-0.573265,1039.000000,0.060029,-1470.223791,1031.000000,0.028014,0.029757,-0.005333,-0.412201,921.000000,-0.000269,0.184090,1070.000000,960.000000,-0.256125,-0.000601,10.795144,-2.187694,-0.021121,106.000000,-0.332162,-0.761635,34.214232,0.025850,1031.000000,0.028014,0.029757,-1470.223791,0.000030,-0.000030,4516.601562,0.000000,1586.914062,-3.144921,7812.500000,-3.141722,6225.585938
ACC,CON,7-May,64.1,2048.000000,1024.000000,0.000000,0.431163,391.457595,1018.000000,-0.024012,0.291931,-0.568832,1040.000000,0.064031,-1417.358828,1031.000000,0.028014,0.066930,-0.005386,-0.420205,919.000000,-0.000211,0.184090,1070.000000,960.000000,-0.256125,-0.000277,10.186459,-2.267439,-0.020993,105.000000,-0.336164,-0.744312,35.310681,0.022694,1032.000000,0.032016,-0.045951,-1411.052242,0.000030,-0.000031,4394.531250,0.000000,1586.914062,-3.064528,7568.359375,-3.016299,5981.445312
ACC,CON,8-May,64.1,2048.000000,1024.000000,0.000000,0.435446,395.622225,1018.000000,-0.024012,0.290881,-0.564012,1040.000000,0.064031,-1396.803531,1032.000000,0.032016,-0.006962,-0.005120,-0.420205,919.000000,-0.000068,0.188092,1071.000000,961.000000,-0.252123,-0.000216,10.369850,-2.340647,-0.021352,106.000000,-0.328160,-0.741991,30.897810,0.032096,1032.000000,0.032016,-0.006962,-1396.803531,0.000030,-0.000031,4394.531250,0.000000,1586.914062,-3.024396,7446.289062,-3.000184,5859.375000
ACC,CON,11-May,64.1,2048.000000,1024.000000,0.000000,0.434407,387.313638,1018.000000,-0.024012,0.294822,-0.563871,1041.000000,0.068033,-1381.335937,1032.000000,0.032016,0.005461,-0.005230,-0.428209,917.000000,0.000364,0.192094,1072.000000,960.000000,-0.256125,-0.000471,10.688382,-2.406759,-0.021469,105.000000,-0.336164,-0.728324,34.611262,0.022908,1032.000000,0.032016,0.005461,-1381.335937,0.000031,-0.000032,4394.531250,0.000000,1464.843750,-3.573158,7446.289062,-3.184082,5981.445312
ACC,CON,12-May,64.1,2048.000000,1024.000000,0.000000,0.434712,386.333782,1018.000000,-0.024012,0.295855,-0.564699,1041.000000,0.068033,-1387.433418,1032.000000,0.032016,0.009653,-0.005054,-0.432211,916.000000,0.000038,0.192094,1072.000000,959.000000,-0.260127,-0.000778,11.015800,-2.446726,-0.021832,106.000000,-0.336164,-0.726982,33.144027,0.024693,1032.000000,0.032016,0.009653,-1387.433418,0.000031,-0.000032,4272.460938,0.000000,1464.843750,-3.447215,7324.218750,-3.092963,5859.375000
ACC,CON,14-May,64.1,2048.000000,1024.000000,0.000000,0.435920,377.204850,1018.000000,-0.024012,0.299542,-0.563085,1041.000000,0.068033,-1316.473000,1032.000000,0.032016,0.054566,-0.005262,-0.444217,913.000000,-0.000078,0.204100,1075.000000,956.000000,-0.272133,-0.000910,10.670747,-2.436570,-0.021425,105.000000,-0.352172,-0.729504,28.801494,0.029288,1033.000000,0.036018,-0.050283,-1311.131245,0.000033,-0.000034,4150.390625,0.000000,1464.843750,-3.056971,7080.078125,-3.160603,5615.234375
ACC,CON,15-May,64.1,2048.000000,1024.000000,0.000000,0.437790,383.596084,1018.000000,-0.024012,0.301656,-0.561786,1041.000000,0.068033,-1325.460661,1032.000000,0.032016,0.046272,-0.005132,-0.432211,916.000000,-0.000073,0.204100,1075.000000,959.000000,-0.260127,-0.000194,9.945841,-2.385597,-0.021348,105.000000,-0.340166,-0.726632,29.931234,0.025618,1032.000000,0.032016,0.046272,-1325.460661,0.000032,-0.000033,4272.460938,0.000000,1464.843750,-3.235858,7080.078125,-3.063636,5615.234375
ACC,CON,18-May,64.1,2048.000000,1024.000000,0.000000,0.438008,395.596329,1018.000000,-0.024012,0.299415,-0.561077,1040.000000,0.064031,-1391.019378,1032.000000,0.032016,-0.008908,-0.005304,-0.420205,919.000000,-0.000361,0.196096,1073.000000,960.000000,-0.256125,-0.000447,9.883724,-2.238009,-0.020618,106.000000,-0.332162,-0.733310,31.687862,0.022832,1032.000000,0.032016,-0.008908,-1391.019378,0.000031,-0.000032,4394.531250,0.000000,1464.843750,-3.499076,7324.218750,-3.042127,5859.375000
ACC,CON,19-May,64.1,2048.000000,1024.000000,0.000000,0.436259,366.205029,1018.000000,-0.024012,0.309861,-0.562824,1041.000000,0.068033,-1334.794430,1032.000000,0.032016,0.040831,-0.005231,-0.440215,914.000000,-0.000593,0.208102,1076.000000,957.000000,-0.268131,-0.000233,9.829743,-2.376169,-0.021245,105.000000,-0.348170,-0.722865,29.246341,0.023502,1032.000000,0.032016,0.040831,-1334.794430,0.000033,-0.000034,4150.390625,0.000000,1342.773438,-3.688584,6958.007812,-3.098946,5615.234375
ACC,CON,20-May,64.1,2048.000000,1024.000000,0.000000,0.434258,354.142279,1018.000000,-0.024012,0.311207,-0.565659,1042.000000,0.072035,-1292.163103,1033.000000,0.036018,-0.031190,-0.005269,-0.452221,911.000000,-0.000448,0.216106,1078.000000,955.000000,-0.276135,-0.000277,9.610401,-2.414090,-0.021242,104.000000,-0.360176,-0.715593,30.168892,0.019361,1033.000000,0.036018,-0.031190,-1292.163103,0.000034,-0.000035,4028.320312,0.000000,1342.773438,-3.439107,6713.867188,-3.025751,5371.093750
ACC,CON,21-May,64.1,2048.000000,1024.000000,0.000000,0.435011,362.269792,1018.000000,-0.024012,0.307006,-0.564096,1042.000000,0.072035,-1313.586719,1032.000000,0.032016,0.057948,-0.005415,-0.448219,912.000000,-0.000910,0.212104,1077.000000,955.000000,-0.276135,-0.000070,9.283017,-2.341327,-0.020819,104.000000,-0.360176,-0.710178,31.465340,0.017513,1033.000000,0.036018,-0.046549,-1308.594061,0.000034,-0.000035,4028.320312,0.000000,1342.773438,-3.493891,6835.937500,-3.068024,5493.164062
ACC,CON,22-May,64.1,2048.000000,1024.000000,0.000000,0.437420,367.440447,1018.000000,-0.024012,0.311864,-0.561586,1042.000000,0.072035,-1315.436218,1032.000000,0.032016,0.053310,-0.005124,-0.448219,912.000000,-0.000889,0.216106,1078.000000,955.000000,-0.276135,-0.000490,9.275163,-2.339936,-0.020828,105.000000,-0.356174,-0.703772,31.345439,0.015713,1033.000000,0.036018,-0.051749,-1304.241265,0.000034,-0.000035,4028.320312,0.000000,1342.773438,-3.524741,6835.937500,-3.079916,5493.164062
ACC,CON,23-May,64.1,2048.000000,1024.000000,0.000000,0.434570,362.836176,1018.000000,-0.024012,0.307996,-0.564220,1042.000000,0.072035,-1322.880636,1032.000000,0.032016,0.052641,-0.005239,-0.448219,912.000000,-0.000494,0.216106,1078.000000,955.000000,-0.276135,-0.000234,9.311330,-2.327574,-0.020790,105.000000,-0.356174,-0.707811,31.173436,0.016480,1032.000000,0.032016,0.052641,-1322.880636,0.000034,-0.000035,4028.320312,0.000000,1342.773438,-3.506420,6835.937500,-3.092362,5493.164062
ACC,CON,24-May,64.1,2048.000000,1024.000000,0.000000,0.427003,347.741793,1018.000000,-0.024012,0.300433,-0.572349,1042.000000,0.072035,-1317.470325,1032.000000,0.032016,0.054430,-0.005060,-0.452221,911.000000,-0.000777,0.216106,1078.000000,955.000000,-0.276135,-0.000055,9.163244,-2.341503,-0.020723,104.000000,-0.360176,-0.718362,31.837810,0.014740,1033.000000,0.036018,-0.050322,-1312.659709,0.000033,-0.000035,4028.320312,0.000000,1342.773438,-3.477630,6835.937500,-3.066634,5493.164062
ACC,CON,25-May,64.1,2048.000000,1024.000000,0.000000,0.426614,344.686366,1018.000000,-0.024012,0.306675,-0.572504,1041.000000,0.068033,-1320.947582,1032.000000,0.032016,0.036016,-0.005310,-0.456223,910.000000,-0.000426,0.216106,1078.000000,953.000000,-0.284139,-0.000503,9.597208,-2.366479,-0.020827,105.000000,-0.364178,-0.745704,30.182326,0.017443,1032.000000,0.032016,0.036016,-1320.947582,0.000034,-0.000035,4028.320312,0.000000,1342.773438,-3.409625,6835.937500,-3.093903,5493.164062
ACC,CON,26-May,64.1,2048.000000,1024.000000,0.000000,0.431734,351.252654,1018.000000,-0.024012,0.305942,-0.567767,1042.000000,0.072035,-1296.601673,1032.000000,0.032016,0.058528,-0.005148,-0.456223,910.000000,-0.000632,0.216106,1078.000000,954.000000,-0.280137,-0.000508,9.576207,-2.414954,-0.021246,104.000000,-0.364178,-0.712988,31.017142,0.016607,1033.000000,0.036018,-0.044379,-1295.475179,0.000033,-0.000035,4028.320312,0.000000,1342.773438,-3.458218,6835.937500,-3.144796,5493.164062
ACC,CON,27-May,64.1,2048.000000,1024.000000,0.000000,0.434999,355.535736,1018.000000,-0.024012,0.310675,-0.564872,1042.000000,0.072035,-1265.253724,1033.000000,0.036018,-0.023453,-0.005429,-0.456223,910.000000,-0.000721,0.220107,1079.000000,954.000000,-0.280137,-0.000007,8.878800,-2.389578,-0.020846,104.000000,-0.364178,-0.718366,29.950530,0.016672,1033.000000,0.036018,-0.023453,-1265.253724,0.000034,-0.000036,3906.250000,0.000000,1342.773438,-3.349250,6713.867188,-3.144268,5371.093750
ACC,CON,28-May,64.1,2048.000000,1024.000000,0.000000,0.436082,359.725101,1018.000000,-0.024012,0.312691,-0.563768,1042.000000,0.072035,-1269.722622,1032.000000,0.032016,0.059405,-0.005456,-0.452221,911.000000,-0.000833,0.216106,1078.000000,954.000000,-0.280137,-0.000287,9.291439,-2.362411,-0.020873,104.000000,-0.364178,-0.709664,30.242039,0.017981,1033.000000,0.036018,-0.041292,-1268.873476,0.000034,-0.000035,4028.320312,0.000000,1342.773438,-3.441713,6713.867188,-3.037967,5371.093750
ACC,CON,29-May,64.1,2048.000000,1024.000000,0.000000,0.434971,354.334598,1018.000000,-0.024012,0.312521,-0.564379,1042.000000,0.072035,-1290.539205,1032.000000,0.032016,0.056511,-0.005368,-0.460225,909.000000,-0.000753,0.220107,1079.000000,952.000000,-0.288141,-0.000735,9.501922,-2.388070,-0.021068,105.000000,-0.368180,-0.708030,31.095670,0.013891,1033.000000,0.036018,-0.046056,-1283.734167,0.000034,-0.000035,3906.250000,0.000000,1342.773438,-3.298530,6713.867188,-3.059035,5371.093750
ACC,CON,30-May,64.1,2048.000000,1024.000000,0.000000,0.434488,347.623840,1018.000000,-0.024012,0.315069,-0.565476,1042.000000,0.072035,-1274.765361,1033.000000,0.036018,-0.035326,-0.005259,-0.468229,907.000000,-0.001034,0.224109,1080.000000,951.000000,-0.292143,-0.000642,9.175519,-2.418841,-0.020940,104.000000,-0.376184,-0.717269,30.166859,0.015237,1033.000000,0.036018,-0.035326,-1274.765361,0.000035,-0.000036,3906.250000,0.000000,1342.773438,-3.160109,6591.796875,-3.026788,5249.023438
ACC,CON,31-May,64.1,2048.000000,1024.000000,0.000000,0.435291,364.473032,1018.000000,-0.024012,0.303487,-0.563913,1042.000000,0.072035,-1300.412741,1032.000000,0.032016,0.058044,-0.005032,-0.452221,911.000000,-0.000939,0.220107,1079.000000,954.000000,-0.280137,-0.000186,9.173261,-2.286616,-0.020703,104.000000,-0.364178,-0.705843,31.855061,0.013232,1033.000000,0.036018,-0.045101,-1295.719784,0.000034,-0.000035,4028.320312,0.000000,1342.773438,-3.433925,6835.937500,-3.065158,5493.164062
EXPT,CON,31-May,64.1,2048.000000,1024.000000,0.000000,0.435291,364.473032,1018.000000,-0.024012,0.303487,-0.563913,1042.000000,0.072035,-1300.412741,1032.000000,0.032016,0.058044,-0.005032,-0.452221,911.000000,-0.000939,0.220107,1079.000000,954.000000,-0.280137,-0.000186,9.173261,-2.286616,-0.020703,104.000000,-0.364178,-0.705843,31.855061,0.013232,1033.000000,0.036018,-0.045101,-1295.719784,0.000034,-0.000035,4028.320312,0.000000,1342.773438,-3.433925,6835.937500,-3.065158,5493.164062
EXPT,CON,1-Jun,64.1,2048.000000,1024.000000,0.000000,0.434930,378.143214,1018.000000,-0.024012,0.296570,-0.563507,1041.000000,0.068033,-1385.947400,1032.000000,0.032016,-0.002012,-0.005059,-0.428209,917.000000,-0.001325,0.208102,1076.000000,958.000000,-0.264129,-0.000367,9.262652,-2.209379,-0.020731,105.000000,-0.344168,-0.711548,35.154468,0.009774,1032.000000,0.032016,-0.002012,-1385.947400,0.000032,-0.000033,4272.460938,0.000000,1464.843750,-3.218751,7202.148438,-3.035316,5737.304688
EXPT,CON,2-Jun,64.1,2048.000000,1024.000000,0.000000,0.435295,373.122264,1018.000000,-0.024012,0.297258,-0.564581,1041.000000,0.068033,-1351.657774,1032.000000,0.032016,0.026404,-0.005196,-0.436213,915.000000,-0.000941,0.216106,1078.000000,957.000000,-0.268131,-0.000150,9.230938,-2.325274,-0.021544,105.000000,-0.348170,-0.713185,31.241710,0.014279,1032.000000,0.032016,0.026404,-1351.657774,0.000032,-0.000034,4150.390625,0.000000,1342.773438,-3.711741,7080.078125,-3.173001,5737.304688
EXPT,CON,3-Jun,64.1,2048.000000,1024.000000,0.000000,0.429927,364.007132,1018.000000,-0.024012,0.296363,-0.569423,1041.000000,0.068033,-1376.347446,1032.000000,0.032016,-0.004398,-0.005578,-0.424207,918.000000,-0.000402,0.208102,1076.000000,960.000000,-0.256125,-0.000519,9.815867,-2.513423,-0.023387,105.000000,-0.336164,-0.721792,32.634637,0.016323,1032.000000,0.032016,-0.004398,-1376.347446,0.000032,-0.000034,4272.460938,0.000000,1464.843750,-3.173629,7080.078125,-3.163097,5615.234375
EXPT,CON,4-Jun,64.1,2048.000000,1024.000000,0.000000,0.420206,352.093380,1019.000000,-0.020010,0.317398,-0.579718,1040.000000,0.064031,-1390.271894,1032.000000,0.032016,-0.043550,-0.005129,-0.416203,920.000000,-0.000132,0.196096,1073.000000,960.000000,-0.256125,-0.000422,9.116218,-2.230393,-0.021890,106.000000,-0.332162,-0.747126,33.353132,0.019605,1032.000000,0.032016,-0.043550,-1390.271894,0.000030,-0.000033,4394.531250,0.000000,1464.843750,-3.619952,7324.218750,-3.098836,5859.375000
EXPT,CON,5-Jun,64.1,2048.000000,1024.000000,0.000000,0.427208,343.326126,1018.000000,-0.024012,0.305055,-0.571552,1043.000000,0.076037,-1213.875418,1033.000000,0.036018,-0.013172,-0.005023,-0.440215,914.000000,-0.000815,0.220107,1079.000000,957.000000,-0.268131,-0.000660,9.644474,-2.366303,-0.021541,105.000000,-0.348170,-0.713908,29.995485,0.018628,1033.000000,0.036018,-0.013172,-1213.875418,0.000033,-0.000037,3906.250000,0.000000,1342.773438,-3.455885,6469.726562,-3.047445,5126.953125
EXPT,CON,6-Jun,64.1,2048.000000,1024.000000,0.000000,0.428643,340.197232,1018.000000,-0.024012,0.305719,-0.570739,1044.000000,0.080039,-1114.789904,1034.000000,0.040020,-0.055216,-0.005283,-0.436213,915.000000,-0.001217,0.232113,1082.000000,957.000000,-0.268131,-0.000838,10.101593,-2.345273,-0.021202,106.000000,-0.344168,-0.755410,28.852492,0.017983,1033.000000,0.036018,0.032643,-1110.069648,0.000034,-0.000039,3784.179688,0.000000,1342.773438,-3.188782,6225.585938,-3.092449,4882.812500
EXPT,CON,7-Jun,64.1,2048.000000,1024.000000,0.000000,0.432628,363.518507,1018.000000,-0.024012,0.300887,-0.566642,1043.000000,0.076037,-1092.168648,1033.000000,0.036018,-0.011254,-0.005091,-0.428209,917.000000,-0.001367,0.232113,1082.000000,958.000000,-0.264129,-0.000813,10.355759,-2.263645,-0.021153,106.000000,-0.340166,-0.772997,29.164238,0.017256,1033.000000,0.036018,-0.011254,-1092.168648,0.000032,-0.000038,3906.250000,0.000000,1342.773438,-3.379887,6347.656250,-3.010405,5004.882812
EXPT,CON,8-Jun,64.1,2048.000000,1024.000000,0.000000,0.435787,383.024728,1019.000000,-0.020010,0.324622,-0.563959,1043.000000,0.076037,-1106.796924,1032.000000,0.032016,0.047598,-0.005444,-0.400195,924.000000,-0.001792,0.228111,1081.000000,963.000000,-0.244119,-0.000458,10.705714,-2.146192,-0.021138,106.000000,-0.320156,-0.710583,31.834725,0.010953,1033.000000,0.036018,-0.040372,-1092.374303,0.000031,-0.000037,4150.390625,0.000000,1464.843750,-3.068017,6591.796875,-3.014385,5126.953125
ACC,T8,9-Jun,64.2,2048.000000,1024.000000,0.000000,0.410050,371.153917,1019.000000,-0.020010,0.297219,-0.589764,1038.000000,0.056027,-1517.104236,1030.000000,0.024012,0.073918,-0.005105,-0.420205,919.000000,0.004301,0.164080,1065.000000,959.000000,-0.260127,-0.000595,8.065554,-1.868566,-0.017289,105.000000,-0.340166,-0.795598,37.876533,0.030418,1031.000000,0.028014,-0.046461,-1514.848767,0.000026,-0.000028,4638.671875,0.000000,1708.984375,-3.435444,8300.781250,-3.106591,6591.796875
